category,feature_type,name,area_km2,countries,country_count,continents,center_lat,center_lon,wikidata_id,area_source
Sea & coastal water,Gulf,Gulf of Suez,10567.9,Egypt,1,Africa,28.5991,33.0566,Q168277,Calculated from Natural Earth outlines
Sea & coastal water,River,Amazon River,10517.0,Brazil,1,South America,-1.1221,-50.7471,Q3783,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Mackenzie Bay,10072.7,Canada,1,North America,69.1857,-137.0192,Q4275770,Calculated from Natural Earth outlines
Sea & coastal water,Lagoon,Lagoa dos Patos,9832.9,Brazil,1,South America,-31.0671,-51.2196,,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Prince William Sound,9300.7,United States,1,North America,60.5793,-147.0275,Q631282,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Porpoise Bay,9286.9,,0,,-66.6252,128.1874,Q7230362,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Kau,9233.2,Indonesia,1,Asia,1.6154,128.4752,,Calculated from Natural Earth outlines
Sea & coastal water,Fjord,Uummannaq Fjord,9205.0,Greenland,1,North America,71.3624,-53.9104,Q384323,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Olen‘k,9142.3,Russia,1,Europe,73.2201,121.0572,,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Baía de Marajó,9076.7,Brazil,1,South America,-1.4834,-48.6426,,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Frobisher Bay,9023.0,Canada,1,North America,62.9799,-66.774,Q1004067,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Golfo de Penas,8985.9,Chile,1,South America,-47.1328,-74.8135,Q1536356,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Gabès,8894.7,Tunisia,1,Africa,34.4454,10.7337,Q323760,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Prince ALbert Sound,8423.2,Canada,1,North America,70.3996,-114.674,Q7243787,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Masira,8211.7,Oman,1,Asia,19.8795,58.0942,,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Hangzhou Bay,7861.6,China,1,Asia,30.4314,121.4329,Q700024,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Kronotskiy Gulf,7815.1,Russia,1,Europe,53.8959,160.38,Q2326240,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Shark Bay,7680.7,Australia,1,Oceania,-25.3552,113.6465,Q217487,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Chaun Bay,7625.9,Russia,1,Europe,69.3299,169.5362,Q915250,Calculated from Natural Earth outlines
Sea & coastal water,Bay,East Korea Bay,7536.0,North Korea,1,Asia,39.3349,127.8579,Q52060,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Kamchatka,7474.9,Russia,1,Europe,55.7475,162.3496,Q2450069,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Prince of Wales Strait,7352.8,Canada,1,North America,72.5713,-118.7283,Q156271,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Kutch,6989.1,India,1,Asia,22.6658,69.5784,Q844917,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Baía de São Marcos,6982.6,Brazil,1,South America,-2.5783,-43.9705,Q2060432,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Davao Gulf,6838.5,Philippines,1,Asia,6.6485,125.7485,Q1536317,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Eclipse Sound,6768.8,Canada,1,North America,72.5859,-79.5025,Q5333028,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Dmitriy Laptev Strait,6565.6,Russia,1,Europe,73.056,141.9467,Q1149827,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Tayabas Bay,6460.2,Philippines,1,Asia,13.5131,121.3922,Q999060,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Pamlico Sound,6148.8,United States,1,North America,35.292,-76.0353,Q2033236,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Murchison Sound,6139.1,Greenland,1,North America,77.6251,-71.3121,,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Hall Basin,5878.6,"Canada, Greenland",2,North America,81.4621,-62.9625,Q1457158,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Boca Grande,5692.1,Venezuela,1,South America,8.8924,-60.8045,,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Tsugaru Strait,5691.5,Japan,1,Asia,41.3039,140.519,Q271521,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Cook Strait,5580.2,New Zealand,1,Oceania,-41.2712,174.4668,Q5023,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Mecklenburger Bucht,5551.4,"Germany, Denmark",2,Europe,54.3742,11.7386,Q317006,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Tatar Strait,5398.4,Russia,1,Europe,52.6042,141.5352,Q110802,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Queen Charlotte Strait,5302.2,Canada,1,North America,50.5807,-126.7043,Q1796011,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Bay Inútil,5154.1,Chile,1,South America,-53.94,-70.2674,Q750763,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Dixon Entrance,4927.9,"Canada, United States",2,North America,54.4203,-132.3923,Q1231779,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Ronne Entrance,4847.9,,0,,-72.495,-74.7912,Q281730,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Leyte Gulf,4357.0,Philippines,1,Asia,10.7686,125.3509,Q240753,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Hamilton Inlet,4353.1,Canada,1,North America,53.8589,-59.183,,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Strait of Belle Isle,4342.7,Canada,1,North America,51.7391,-55.9328,Q815831,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Ragay Gulf,4104.0,Philippines,1,Asia,13.4795,122.8619,,Calculated from Natural Earth outlines
Sea & coastal water,River,Yangtze River,3784.2,China,1,Asia,31.5093,121.4843,Q5413,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Strait of Singapore,3520.4,"Indonesia, Malaysia, Singapore",3,Asia,1.3489,104.2162,Q205655,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Massachusetts Bay,3489.5,United States,1,North America,42.1569,-70.4911,Q959127,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Hadley Bay,3473.5,Canada,1,North America,72.38,-108.2105,,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Canal do Norte,3428.3,Brazil,1,South America,0.2871,-50.5937,,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Fury and Hecla Strait,3325.0,Canada,1,North America,69.9143,-84.13,Q691945,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Gulf of Aqaba,3301.0,"Egypt, Israel, Jordan, Saudi Arabia",4,"Africa, Asia",29.0143,34.7732,Q81611,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Kennedy Channel,3233.7,"Canada, Greenland",2,North America,80.8014,-66.4512,Q908591,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Wager Bay,3224.0,Canada,1,North America,65.6297,-89.1298,Q2539134,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Surigao Strait,3078.0,Philippines,1,Asia,10.1722,125.3265,Q1632248,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Selat Bali,3038.4,Indonesia,1,Asia,-8.4624,114.6535,Q604492,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Liddon Gulf,2991.6,Canada,1,North America,75.0621,-113.0258,Q6543624,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Long Island Sound,2930.3,United States,1,North America,41.0761,-72.9501,Q867460,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Canal do Sul,2895.2,Brazil,1,South America,-0.2315,-50.6857,,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Bahía Blanca,2787.3,Argentina,1,South America,-39.075,-61.9267,,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Antongila Bay,2775.1,Madagascar,1,Africa,-15.8551,49.8815,Q803725,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Robeson Channel,2751.2,"Canada, Greenland",2,North America,81.8402,-61.2771,Q1152327,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Albemarle Sound,2572.8,United States,1,North America,36.1712,-76.0127,Q1441345,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Seno Otway,2512.1,Chile,1,South America,-53.1825,-71.9785,Q4169149,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Qiongzhou Strait,2414.9,China,1,Asia,20.1671,110.2391,Q1075679,Calculated from Natural Earth outlines
Sea & coastal water,Fjord,Trondheimsfjorden,2292.1,Norway,1,Europe,63.7226,9.1934,Q279579,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Smith Sound,2279.8,Canada,1,North America,52.0756,-127.8911,Q7545320,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Bathurst Inlet,2177.1,Canada,1,North America,67.0367,-107.869,Q810805,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Øresund,2156.8,"Denmark, Sweden",2,Europe,55.6893,12.774,Q104662,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Cordova Bay,2039.8,United States,1,North America,55.1564,-132.9687,Q5170043,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Delaware Bay,2034.6,United States,1,North America,39.3714,-75.4406,Q738808,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Seno de Skyring,2016.8,Chile,1,South America,-52.8817,-72.9523,Q7450889,Calculated from Natural Earth outlines
Sea & coastal water,Sound,Minto Inlet,2010.3,Canada,1,North America,71.3074,-117.43,,Calculated from Natural Earth outlines
Sea & coastal water,Lagoon,Waddenzee,1903.3,The Netherlands,1,Europe,53.1384,5.1379,Q26080,Calculated from Natural Earth outlines
Sea & coastal water,Gulf,Golfo de Urabá,1780.3,Colombia,1,South America,8.1987,-76.8626,Q761784,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Darnley Bay,1557.9,Canada,1,North America,69.587,-123.7128,Q1166530,Calculated from Natural Earth outlines
Sea & coastal water,Lagoon,Husky Lakes,1535.6,Canada,1,North America,69.1537,-132.6719,Q22423345,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Wynniatt Bay,1516.2,Canada,1,North America,72.6165,-110.8915,Q8040226,Calculated from Natural Earth outlines
Sea & coastal water,Lagoon,Lake Pontchartrain,1514.3,United States,1,North America,30.1885,-90.0587,Q1331750,Calculated from Natural Earth outlines
Sea & coastal water,Lagoon,Kaliningrad,1485.1,"Lithuania, Russia",2,Europe,55.3075,21.1031,,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Guba Gusinaya,1475.5,Russia,1,Europe,71.9831,145.903,,Calculated from Natural Earth outlines
Sea & coastal water,Fjord,Boknafjorden,1380.3,Norway,1,Europe,59.2188,5.7157,Q225004,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Richard Collinson Inlet,1349.0,Canada,1,North America,72.8851,-113.7507,Q7324843,Calculated from Natural Earth outlines
Sea & coastal water,Fjord,Sognefjorden,1312.8,Norway,1,Europe,61.1841,6.6668,Q208495,Calculated from Natural Earth outlines
Sea & coastal water,Bay,San Francisco Bay,1286.4,United States,1,North America,37.8121,-122.4121,Q232264,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Sherman Basin,1252.4,Canada,1,North America,67.8384,-97.6776,,Calculated from Natural Earth outlines
Sea & coastal water,Inlet,Baird Inlet,1176.1,United States,1,North America,60.7836,-163.9118,Q4848613,Calculated from Natural Earth outlines
Sea & coastal water,Lagoon,Bras d'Or Lake,1161.3,Canada,1,North America,45.9627,-60.7955,Q898989,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Goldsmith Channel,914.4,Canada,1,North America,73.1446,-106.1254,Q1550455,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Monterey Bay,781.2,United States,1,North America,36.7666,-121.9129,Q584588,Calculated from Natural Earth outlines
Sea & coastal water,Lagoon,Ozero Mogotoyevo,780.5,Russia,1,Europe,72.2861,145.2378,Q2639916,Calculated from Natural Earth outlines
Sea & coastal water,Lagoon,Stettiner Haff,724.4,"Germany, Poland",2,Europe,53.8383,14.1802,,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Matochkin Shar Strait,608.3,Russia,1,Europe,73.3298,55.6814,Q908356,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Canal Perigoso,530.2,Brazil,1,South America,0.0726,-49.6746,,Calculated from Natural Earth outlines
Sea & coastal water,River,Columbia River,489.6,United States,1,North America,46.222,-123.7418,Q2251,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Franklin Bay,485.4,Canada,1,North America,69.5228,-125.4159,Q5491299,Calculated from Natural Earth outlines
Sea & coastal water,Sea,Scotia Sea,470.2,,0,,-61.1615,-54.9221,Q204703,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Dardanelles,362.3,Turkey,1,Asia,40.2294,26.4764,Q6514,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Bosporus,117.8,Turkey,1,Asia,41.1211,29.0488,Q35958,Calculated from Natural Earth outlines
Sea & coastal water,Bay,St. Helena Bay,68.2,South Africa,1,Africa,-32.7165,17.9631,,Calculated from Natural Earth outlines
Sea & coastal water,Bay,Baia de Maputo,64.2,Mozambique,1,Africa,-26.1006,32.9278,Q1134899,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Bab el Mandeb,61.3,"Djibouti, Eritrea, Yemen",3,"Africa, Asia",12.6277,43.9146,Q83318,Calculated from Natural Earth outlines
Sea & coastal water,Strait,La Pérouse Strait,38.9,"Japan, Russia",2,"Asia, Europe",45.461,141.8689,Q208054,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Karskiye Strait,29.0,Russia,1,Europe,70.4491,58.9364,,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Strait of Gibraltar,22.6,"Spain, Gibraltar, Morocco",3,"Africa, Europe",35.8011,-5.8264,Q36124,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Yucatan Channel,10.5,"Cuba, Mexico",2,North America,21.4969,-86.9475,Q193260,Calculated from Natural Earth outlines
Sea & coastal water,Reef,Great Barrier Reef,0.2,Australia,1,Oceania,-25.4984,152.9152,Q7343,Calculated from Natural Earth outlines
Sea & coastal water,Strait,Luzon Strait,0.0,Taiwan,1,Asia,22.0593,120.8678,Q908741,Calculated from Natural Earth outlines
Sea & coastal water,Channel,Drake Passage,0.0,Chile,1,South America,-64.5503,-64.0375,Q143650,Calculated from Natural Earth outlines
